,0
301,848.9619126642018
302,0.0
303,75.93329394969646
304,0.0
305,703.0944814974789
306,2336.4620685196915
307,0.0
308,709.1226612093171
309,0.0
310,947.9440177444118
311,964.5532122924296
312,414.4801064116482
313,1206.1519663037789
314,3928.21968998208
315,1935.3851606555636
316,2907.076454805757
317,2540.3466419489896
318,0.0
319,0.0
320,803.7229057821646
321,1549.5500910741118
322,136.38185088908494
323,1995.6515907331734
324,8490.40598896382
325,6344.954050913693
326,809.4169909390247
327,2407.494866381022
328,0.0
329,6371.836141796008
330,0.0
331,2980.7496077264022
332,0.0
333,1126.2458666078999
334,12560.714556818359
335,2720.419164512387
336,1387.2376530339416
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,2120.6395101864355
343,929.6398939734433
344,916.6249501934582
345,1202.4811899393487
346,1674.8200604730812
347,1127.8743353281006
348,1105.396735318862
349,73.16310242478062
350,3597.243295095022
351,0.0
352,271.81804017398144
353,3110.749943393912
354,3038.2365492445742
355,0.0
356,0.0
357,1142.6477250881153
358,3555.3845152515655
359,0.0
360,697.9732720764013
361,6862.24052940299
362,2998.330530128009
363,454.477852883169
364,1112.128419011457
365,3357.3882139112243
366,0.0
367,5655.146181651924
368,2623.8148309305484
369,3017.5931956535787
370,0.0
371,2903.3618532777245
372,1014.8225776975414
373,0.0
374,63.621784550706025
375,1560.535172573392
376,1161.8323424851385
377,0.0
378,1743.4093901774227
379,0.0
380,3885.0307505225187
381,0.0
382,0.0
383,5306.477061642554
384,819.6841272506301
385,45100.409897585254
386,1221.477837290257
387,2847.475772316226
388,2517.6836081150914
389,3334.126522055888
390,2000.1188886038508
391,2192.2153993389757
392,1322.291482054658
393,888.3033034941542
394,983.9056294000105
395,781.734265808066
396,1100.9811924479477
397,3354.1990710879745
398,0.0
399,1286.2919831845638
400,9613.42105264491
401,592.7362319888521
402,769.316812398034
403,0.0
404,1182.4767827379437
405,3257.4385639920356
406,1192.9780970153884
407,6588.103735059225
408,1492.9991357806075
409,0.0
410,1062.2874745969787
411,6799.449523797388
412,526.5506370886575
413,11975.697311902739
414,6204.181670377661
415,967.8023572206674
416,0.0
417,1080.4248050481638
418,2551.537764089955
419,1212.226684738027
420,3307.024039547264
421,0.0
422,310.1901621523077
423,1150.764837780794
424,729.1652203499249
425,960.0675273636884
426,0.0
427,1761.10242750542
428,2099.2240715278135
429,257.9345694412182
430,0.0
431,0.0
432,6703.774028163673
433,2031.0110015740925
434,1174.7423699328517
435,928.4625803087368
436,0.0
437,1625.2327204546527
438,1188.7817847429565
439,0.0
440,3095.41515203748
441,1200.541044776879
442,819.0642405549661
443,1192.6886385671348
444,1157.9693464156117
445,3107.4420565945547
446,1997.6556654519093
447,0.0
448,8403.543526023212
449,1918.4665272915047
450,541.0515715589295
451,263.86958838686314
452,916.848108032234
453,1365.3616107456678
454,829.374940249466
455,1215.3153081584371
456,0.0
457,3101.1154611732663
458,0.0
459,1025.3852015580724
460,1006.097221561371
461,0.0
462,1152.7044037207836
463,61.1319746210886
464,0.0
465,12846.649122756826
466,1248.6737945882273
467,3235.871108976723
468,1175.9764913796291
469,0.0
470,390.27212888698386
471,1219.11468856079
472,2960.9941015486893
473,3026.977896179326
474,463.85243249297696
475,1373.655867831875
476,6841.615426059064
477,153.11497850486285
478,0.0
479,2921.6563227872666
480,0.0
481,3867.2643969332157
482,0.0
483,289.33501611157635
484,4664.994191279293
485,0.0
486,3485.313872552021
487,1258.3892013671127
488,4804.6784900322
489,2950.523095542465
490,844.3762365115684
491,3055.3991479323117
492,894.3234633617392
493,13050.599373762832
494,896.2769817861137
495,746.5479250330757
496,0.0
497,0.0
498,0.0
499,914.2673479003995
500,2417.02961152343
501,1380.6132442440608
502,4422.345092365092
503,1174.3184043918752
504,0.0
505,2975.6150628558958
506,1616.3841953843807
507,1214.9778927307298
508,1196.9144910641871
509,0.0
510,0.0
511,1140.5371108532966
512,752.0246466855139
513,150.63327368183354
514,1220.1795130125304
515,3012.347940316753
516,886.236395458586
517,487.52362310452645
518,852.8508990224908
519,0.0
520,11317.51080649201
521,637.7726961948742
522,0.0
523,0.0
524,62.757405252711806
525,851.1831199019093
526,2847.499546093499
527,1791.2073554482977
528,2898.474201393221
529,2627.049609753428
530,2808.3195714517965
531,6036.3259784786005
532,3033.0709900584816
533,1008.2571831763448
534,0.0
535,0.0
536,2636.5302261343995
537,2377.743019410243
538,1959.1200869132667
539,224.2530417266255
540,2936.416981554051
541,918.4090069579711
542,1164.5955434642847
543,1913.3964168178682
544,4932.459778754947
545,3048.311573274691
546,0.0
547,3153.5614244016915
548,994.25491499474
549,0.0
550,1551.0341459919198
551,1936.2031841779597
552,1173.2088350862837
553,1588.7631088586893
554,1081.1526245239286
555,1123.9748541106865
556,3244.922271198069
557,895.6374284454881
558,983.5633587892816
559,2972.07692984625
560,3465.334908502108
561,0.0
562,3695.4310536410812
563,1266.9310033467864
564,2092.473212772015
565,0.0
566,2616.8243114400857
567,207.1381470608885
568,862.5607149705896
569,856.4748193415898
570,2994.723682501404
571,2592.707526808403
572,605.962524787236
573,1977.756551876309
574,1222.3568049621942
575,1338.7533361483584
576,179.13790600777543
577,1092.0846006239358
578,2662.385376511888
579,2954.7072995699236
580,0.0
581,645.3965417055692
582,2129.708293364627
583,0.0
584,0.0
585,268.6073044517368
586,985.2168977394683
587,998.4409764327302
588,1296.712011962465
589,1224.2136339763852
590,2518.9831931211693
591,1196.7777705250232
592,1283.5707331636843
593,638.0901291376717
594,782.5026905849669
595,338.49106582847116
596,0.0
597,1627.3554429240428
598,0.0
599,0.0
600,702.5759940497951
601,0.0
602,1084.8608671881834
603,1066.9718835161523
604,111.28115933203912
605,1183.8281784427095
606,495.5752562867559
607,2691.924858840326
608,1225.336462545747
609,1180.665898248671
610,1494.580863268297
611,1673.3360942678999
612,836.0196033564205
613,1261.3445598471012
614,2985.5034432368752
615,1149.9763663427323
616,1170.754762280455
617,0.0
618,3300.0250835328343
619,969.7050053732323
620,1031.2365268026824
621,1645.4280523615448
622,2658.9605750466235
623,704.1809226673355
624,3104.8541887544784
625,784.6547900236409
626,322.76744028173994
627,2733.9895508053405
628,1025.2437143428774
629,2408.9221349035124
630,0.0
631,0.0
632,2191.1418121494257
633,1062.0196828799455
634,338.7564049981918
635,2521.9407169098035
636,1083.3848889018077
637,1305.4819241935263
638,1421.775513883429
639,3185.0350516682765
640,1201.978003611675
641,1076.987806298489
642,4234.059318962805
643,1008.1175360869473
644,391.8633652643366
645,0.0
646,0.0
647,1237.4723271614628
648,1059.0429542693387
649,830.5607500634645
650,0.0
651,1124.1007349550673
652,3611.673287016281
653,842.9946514680755
654,563.5928231228302
655,0.0
656,0.0
657,3067.3389896294025
658,777.5896535196334
659,1588.8371268458277
660,2817.003254092226
661,1843.811642995658
662,979.9296944093786
663,1906.3805527861903
664,0.0
665,2654.4741697921568
666,1184.852464297115
667,0.0
668,3252.391406910703
669,1735.5189629566478
670,9009.934742443576
671,86.41321767011868
672,604.0055142115764
673,1444.8205531965064
674,0.0
675,3817.402535383596
676,8628.653431971768
677,1103.0665513916267
678,1240.621731584024
679,867.9526223989938
680,66.7550722537153
681,1687.3473204387421
682,2756.5299546149754
683,509.3473971914798
684,1619.0389034768161
685,3249.5173759713325
686,723.7890239471824
687,1928.1071037605059
688,158.95127545031255
689,1182.9139960265736
690,1532.8959433690418
691,1052.495353570563
692,1304.9091747835237
693,891.7661715081233
694,744.8556840485952
695,1154.2128826498974
696,984.5286663138443
697,1740.237336711818
698,587.8100237090692
699,0.0
700,306.51209056676544
701,0.0
702,444.0447248297627
703,2966.151068780633
704,0.0
705,555.658937463579
706,58.35978109263942
707,302.33802641971647
708,1185.8831130860676
709,982.4210175338721
710,1173.3767153785416
711,0.0
712,2675.357577750531
713,249.4338220159907
714,2875.175225912125
715,0.0
716,0.0
717,953.3010632747098
718,2581.938513678356
719,3577.1387987494536
720,5362.727542631652
721,2454.6372398788117
722,1136.7008144052797
723,0.0
724,6663.725668477473
725,2961.636906186021
726,2099.3939343753327
727,2471.351555816392
728,968.7532508367343
729,1141.980281057197
730,1408.4893782179836
731,3165.397493105871
732,2992.730539387483
733,971.6775047916992
734,3530.271487473427
735,0.0
736,861.8909610568202
737,3216.058316832888
738,1201.9786972092493
739,1163.6305018589999
740,7197.39850700576
741,577.3445377271983
742,3079.619828774598
743,0.0
744,2957.7528047474075
745,1214.9789331270915
746,1146.0023064731672
747,1215.2096321379106
748,0.0
749,0.0
750,1461.7327593754576
751,3790.8756545326655
752,605.9329622998481
753,0.0
754,0.0
755,1202.472588917695
756,2473.760807283801
757,751.1680927809546
758,532.1462928111954
759,2984.309778447656
760,1592.0373626598553
761,0.0
762,3995.1345682011643
763,1311.2704783766073
764,553.3816830988345
765,1201.9786972092493
766,0.0
767,934.6370144268978
768,4248.948465877627
769,1823.566365134993
770,444.9890074651639
771,846.4709146046719
772,1620.6844106420922
773,1720.6411768400421
774,0.0
775,0.0
776,3231.4247986414116
777,0.0
778,0.0
779,0.0
780,7094.71614300876
781,2391.8651789243872
782,0.0
783,1951.9757658039898
784,0.0
785,4452.7537960982445
786,1153.0958707623909
787,718.8555485182259
788,609.970500681101
789,0.0
790,4728.329844691415
791,588.646997252178
792,690.6693391436542
793,7182.522154889103
794,3330.844900783804
795,0.0
796,1201.9786972092493
797,935.4990184204468
798,0.0
799,1157.80506410743
800,184.58534154635754
801,4831.9271686175525
802,1051.1719376963497
803,1028.9044959036403
804,3339.8253283169174
805,24379.63749398193
806,2085.2630842789426
807,1165.8554155555423
808,2715.8254450300547
809,1088.8357976288135
810,1393.6732832011894
811,678.3808336069644
812,1130.9825480875447
813,1166.7228418092095
814,5859.666885435136
815,2567.312349646162
816,14321.862344576244
817,2585.784647725601
818,5165.803225653492
819,0.0
820,3592.2342613046885
821,1148.0895865327957
822,1595.3458612308998
823,822.1116821755337
824,3946.9819039173026
825,631.6164479411376
826,0.0
827,2972.2564991651043
828,3326.5381183248082
829,661.1663448923922
830,1213.3813022116328
831,964.4177927316359
832,4002.6595005967865
833,0.0
834,1938.5978621379263
835,991.5774120326446
836,809.9870208964579
837,1117.5014721104315
838,671.6962964121483
839,0.0
840,2155.3920364551323
841,0.0
842,2574.607084424266
843,913.9613694720648
844,2370.830514654359
845,2122.2200660621124
846,1264.828151499713
847,6647.620160783519
848,2221.004406279103
849,1374.4196627172587
850,1311.2787441281225
851,3637.2138448783403
852,2421.0057176795813
853,296.3539480571435
854,0.0
855,9890.717673901794
856,0.0
857,603.3169041727996
858,0.0
859,0.0
860,1275.2481757692783
861,0.0
862,1154.7001277720774
863,1087.105484477653
864,498.12182379404453
865,2453.4416258878286
866,0.0
867,1914.8341736806683
868,2712.977138815776
869,1111.2205100070437
870,2794.367742053933
871,1092.4046761122804
872,0.0
873,594.0467496573991
874,182.11839589848591
875,2183.7028474122308
876,1193.6868916542744
877,3987.39096257261
878,998.6532554713444
879,3235.677578661223
880,1048.58041296946
881,792.5397098752128
882,3137.324362209366
883,1172.9449188377425
884,2768.269871064349
885,2037.2127708270887
886,1878.7642292056892
887,1227.0830300125917
888,1011.920130856169
889,592.0698654396922
890,417.20658546382856
891,0.0
892,1266.8590517465054
893,205.1624330307966
894,517.5651826633224
895,975.913068080042
896,1186.0116367716994
897,402.25931376279595
898,2923.0286967678685
899,1125.6516291563294
900,85655.91550367756
901,1362.7193123105446
902,3311.527984023226
903,697.55400701131
904,1919.4105707328054
905,905.0847375197701
906,1149.8311609859056
907,1032.1791467928056
908,2961.574321443473
909,0.0
910,7076.436714979152
911,365.96706252993044
912,1167.3528471875097
913,0.0
914,0.0
915,3144.8924453989375
916,164.45444467333368
917,127.03525883112843
918,0.0
919,506.3239473224495
920,1495.225315437673
921,0.0
922,861.2161085939208
923,0.0
924,0.0
925,264.87679993760094
926,3014.44720167563
927,2887.033457586757
928,7795.233751378777
929,1163.1025320202257
930,3020.0471353223566
931,0.0
932,1348.8693390210512
933,5574.292782078245
934,1076.8157680110921
935,3808.697247482
936,3293.939244885936
937,0.0
938,6570.655087739624
939,1469.407636035758
940,811.9605221127966
941,681.9315989366249
942,2718.886137655306
943,4449.63853214329
944,0.0
945,1168.566144260558
946,4254.486050881525
947,0.0
948,1865.0464446043527
949,1123.5255467091513
950,2640.7919779165904
951,1153.2839067384775
952,0.0
953,861.4594918255476
954,0.0
955,1729.1522052588002
956,2982.4629789666837
957,0.0
958,3168.0076699528718
959,1262.994874758853
960,552.873275501728
961,1072.0307964650028
962,0.0
963,0.0
964,852.2925526850927
965,3014.0641351404684
966,1126.8767809917301
967,13269.691390463999
968,966.5305055883402
969,1402.5284610969845
970,1307.002652649594
971,1175.9775317759909
972,1163.3697496780444
973,3096.7244503581123
974,802.5175780380405
975,3631.048318800149
976,768.3002916975814
977,1071.2869277270568
978,2896.2290517286297
979,2125.270976921067
980,3109.7193826448192
981,3193.4940519093802
982,0.0
983,15192.152105323958
984,137.80954721362218
985,3002.7250464457024
986,915.8588497551945
987,1153.5895771331184
988,2510.854837225359
989,939.9118794811769
990,857.4611744258501
991,3173.8696578952195
992,525.703573674814
993,3094.5528646206367
994,3313.866064062251
995,1950.639918221418
996,96.64379680020556
997,3147.6709716846017
998,998.6343245953855
999,810.6590766459847
1000,1201.9776568128877
1001,0.0
1002,801.6735722783365
1003,0.0
1004,1001.0486585980198
1005,3249.6449985205427
1006,990.6531997676734
1007,154.5540754004553
1008,0.0
1009,11417.97167853898
1010,3720.7084879622744
1011,1234.7400196372357
1012,2867.8825658097553
1013,3228.0403929608983
1014,2328.8146444439703
1015,1631.2982014971112
1016,816.4113320598384
1017,4088.261020413293
1018,0.0
1019,1069.863045367244
1020,0.0
1021,2687.2766860342635
1022,1174.1134819464692
1023,3039.2947542756738
1024,589.669887880842
1025,0.0
1026,0.0
1027,938.0668680616751
1028,0.0
1029,887.2956184690779
1030,1012.3275252377626
1031,1496.3208561043577
1032,963.6072815454046
1033,1693.203815622703
1034,1131.8072647913204
1035,0.0
1036,1555.6822275953875
1037,497.90827204210734
1038,1267.8641625935236
1039,0.0
1040,3139.63504329267
1041,762.626999850386
1042,1216.6775704243798
1043,954.9049425552325
1044,251.3332237512925
1045,1005.3782714129468
1046,4872.295456094858
1047,3455.9670168498374
1048,2994.0233148846137
1049,0.0
1050,1893.4883023580123
1051,1052.729545952382
1052,1165.4263014463982
1053,274.72590995204337
1054,2884.8236220467365
1055,855.231476815524
1056,1519.9016198039926
1057,2388.5068219215664
1058,4734.97701515329
1059,5367.928077788537
1060,498.72707276146525
1061,2121.6027137561787
1062,574.3231898478878
1063,1660.1483007115942
1064,2782.1044530363006
1065,0.0
1066,9287.948886776056
1067,1146.2941055843003
1068,0.0
1069,0.0
1070,1221.6500555121856
1071,0.0
1072,1141.5915368808808
1073,936.2253019022709
1074,918.6840869640989
1075,1291.047514351742
1076,1040.4004122049735
1077,0.0
1078,0.0
1079,129.52725484686493
1080,0.0
1081,110.78133579317091
1082,2297.6493446236145
1083,3116.6356528987985
1084,3707.898299314162
1085,2510.7427786745375
1086,2790.5422669333147
1087,0.0
1088,1163.175638266157
1089,0.0
1090,0.0
1091,1203.7528914477837
1092,1090.1653626753437
1093,2629.042978462794
1094,1016.5176746275863
1095,617.080100578382
1096,826.000677685777
1097,811.3837723000497
1098,273.36791467542434
1099,1110.3971171644866
1100,1336.5900422502268
1101,2588.4093025794364
1102,3234.4420618890554
1103,2914.698932618793
1104,6478.857765590894
1105,1428.344093384634
1106,1114.884705438786
1107,3031.0043255934543
1108,1573.0541611295014
1109,0.0
1110,0.0
1111,0.0
1112,1685.4205679244592
1113,1070.307169863672
1114,0.0
1115,220.64411015879432
1116,1698.342247863699
1117,0.0
1118,1208.7567546038636
1119,1125.649444194874
1120,772.3992596502062
1121,1142.9625650206226
1122,4946.462239584465
1123,2893.9250703447387
1124,1006.0819540563981
1125,1110.1727673096557
1126,2879.960804387792
1127,3443.9338905713234
1128,441.44460828643685
1129,1784.6351111114768
1130,815.4635183796731
1131,3982.84279049622
1132,1206.5538838697698
1133,2731.3816207951977
1134,669.4342402079977
1135,3276.0535718310584
1136,2890.086896469417
1137,2882.7670914646833
1138,1081.0725843470227
1139,2612.2569313039025
1140,0.0
1141,0.0
1142,1464.3248797795302
1143,843.1939426067407
1144,2688.4092842054715
1145,1836.2240426217636
1146,3630.935984984306
1147,1526.9123379396776
1148,1201.3846941887432
1149,2915.2355801461044
1150,3488.391219882943
1151,0.0
1152,1141.8964162761044
1153,1193.5842238120217
1154,0.0
1155,2858.016857335834
1156,0.0
1157,1203.2787554809124
1158,1124.3085063332458
1159,1636.0622860161686
1160,2988.829324176132
1161,0.0
1162,0.0
1163,0.0
1164,2989.284234049769
1165,1264.626118421883
1166,790.3928494218571
1167,2368.6971403657776
1168,1580.8999294542357
1169,2931.6281474181123
1170,4302.915079732725
1171,1164.4834779446774
1172,3039.578079021068
1173,0.0
1174,5438.943018211693
1175,1347.5975376264694
1176,2871.855022621921
1177,1035.333721975609
1178,1345.2214297095816
1179,980.25865931979
1180,2394.561902525003
1181,941.3425090579902
1182,1117.0906427228372
1183,623.700708344262
1184,859.3764989313382
1185,1201.167964423737
1186,771.2756671732609
1187,0.0
1188,1083.056986608483
1189,0.0
1190,626.5495719632046
1191,682.8096553932822
1192,1638.3354942817941
1193,0.0
1194,346.51464445786814
1195,2540.009037707124
1196,0.0
1197,1202.1359541758513
1198,554.3114679853879
1199,1145.0554026730597
1200,3220.6437489934688
1201,516.7602792160383
1202,9588.87913772978
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,2549.6307397525443
1208,2457.934748212527
1209,2557.140085766566
1210,257.6545761525613
1211,691.0928421444985
1212,1254.1189293819284
1213,9200.694285703992
1214,112.53810841442532
1215,1917.352744818954
1216,986.3891118697996
1217,2977.7987363269367
1218,1631.4094937238124
1219,0.0
1220,835.2624762020007
1221,847.2375510577245
1222,0.0
1223,2222.620093023874
1224,1201.978003611675
1225,2708.584295538256
1226,1472.637779778525
1227,3287.4246204017313
1228,2896.030192704746
1229,1026.4167160246495
1230,0.0
1231,456.00828638943926
1232,3139.2965771355266
1233,1625.374793449592
1234,0.0
1235,554.0531946719204
1236,0.0
1237,1743.00408732785
1238,1068.424962209107
1239,0.0
1240,2928.402378506506
1241,35.66151211794022
1242,2799.9031756173927
1243,803.4744499176531
1244,0.0
1245,2998.731892041062
1246,2847.3204603007907
1247,0.0
1248,0.0
1249,2485.7877898231636
1250,1208.8573607831688
1251,1183.7778814059684
1252,681.8313790284876
1253,2253.9898788190453
1254,1057.189572980039
1255,606.2824211231433
1256,2502.3385354362167
1257,2771.8218579742847
1258,1181.1413502041564
1259,0.0
1260,1713.3199113835715
1261,483.7857268539557
1262,8110.633725814965
1263,0.0
1264,0.0
1265,0.0
1266,2729.761433393055
1267,3230.638775510288
1268,571.4018073347517
1269,754.7068125532023
1270,2784.5177493681676
1271,2259.117956234245
1272,1219.17292036543
1273,0.0
1274,1442.628143919988
1275,1645.4657973963701
1276,686.8596515695759
1277,1542.6300652028112
1278,1035.8429455207863
1279,3139.5771028561767
1280,0.0
1281,520.5071024772094
1282,1214.9792799258787
1283,2834.812478565124
1284,5027.902363459368
1285,3099.951604625048
1286,451.0997273960122
1287,4376.78852573805
1288,4927.313208373547
1289,2587.5719800392862
1290,1201.9776568128877
1291,2693.8136801685396
1292,3047.761767422057
1293,1107.367709342303
1294,1215.0701839485023
1295,3088.0857989400192
1296,2004.9092339432289
1297,785.9576226856018
1298,0.0
1299,0.0
1300,1156.8251853048293
1301,853.5283867363976
1302,1480.8328361294584
1303,873.5088126996226
1304,1270.1190821597643
1305,3497.3683087836703
1306,0.0
1307,608.2907282271776
1308,3259.0529404204112
1309,2568.427183352305
1310,1127.295936960721
1311,2009.8637856726539
1312,766.4415220960781
1313,658.1412499978971
1314,1784.2513124862767
1315,1855.6760177872357
1316,556.0487862356588
1317,1210.5989750962053
1318,3043.046642275267
1319,0.0
1320,0.0
1321,720.2106767754872
1322,3160.435975639277
1323,3034.392093358212
1324,2123.8291563754437
1325,0.0
1326,1290.2021206995003
1327,0.0
1328,3470.513690849839
1329,1042.9007791400272
1330,1203.2787554809124
1331,743.0550061231507
1332,794.8489641688024
1333,293.68126226592653
1334,0.0
1335,0.0
1336,863.4887910191326
1337,1177.1247646043407
1338,0.0
1339,0.0
1340,1049.0340250137824
1341,3261.2717048838713
1342,2910.7083241316086
1343,0.0
1344,716.6770193584849
1345,546.3125194431287
1346,851.0885386590127
1347,1203.7497702586984
1348,6586.609610029843
1349,7177.903819382478
1350,10312.278370297301
1351,0.0
1352,933.9132440424554
1353,2285.759992447437
1354,3112.8727836505395
1355,148.59847623825408
1356,2954.2864387715385
1357,630.3761157542763
1358,1307.2656640266823
1359,3769.799087574866
1360,1210.4109408414167
1361,1101.874210291204
1362,1216.139114470782
1363,1120.0305855605045
1364,0.0
1365,952.9712886329113
1366,862.3248670720701
1367,3202.175948066804
1368,0.0
1369,3217.3133298103076
1370,1924.599924319487
1371,3993.7561137918256
1372,2859.0478620197955
1373,0.0
1374,3005.8006186623543
1375,1461.6163062590967
1376,660.7079512552183
1377,0.0
1378,1532.7182148521329
1379,926.7706096548173
1380,1206.5360072176418
1381,654.2879296520359
1382,3396.2884092382465
1383,0.0
1384,832.210515990318
1385,3122.086733523139
1386,1101.9477540592802
1387,3046.2639442143777
1388,3116.9756483645438
1389,830.4372667910193
1390,2539.7341627249334
1391,1203.4151292212891
1392,1214.9785863283041
1393,1086.7139090313217
1394,949.2657072756416
1395,2965.463659975089
1396,0.0
1397,0.0
1398,0.0
1399,873.4703047116544
1400,0.0
1401,990.3616263578265
1402,1403.16295588602
1403,0.0
1404,852.968469634463
1405,0.0
1406,272.29919807405395
1407,3545.3957632279826
1408,0.0
1409,1667.1015031335346
1410,3284.4730177020097
1411,1970.863545152252
1412,1208.1143197144743
1413,1588.9228819747527
1414,645.8102376388463
1415,802.6079646596419
1416,2032.1414147739579
1417,15835.79139016249
1418,2706.8101012997213
1419,0.0
1420,2769.690693540654
